,Pokemon1,Pokemon2,Bonus_type_poke1,Bonus_type_poke2,Nb_victory_poke1,Nb_victory_poke2,Mean_nb_turn
21497,lanturn,jolteon,0.0,0.0,0.0,100.0,10.86
21498,lanturn,aggron,1.0,0.0,94.0,6.0,6.7
21499,lanturn,alolan muk,0.0,0.0,30.0,70.0,13.06
21500,lanturn,donphan,1.0,1.0,24.0,76.0,7.02
21501,lanturn,golem,2.0,1.0,98.0,2.0,5.22
21502,lanturn,alolan golem,1.0,0.0,95.0,5.0,6.29
21503,lanturn,hippowdon,1.0,1.0,60.0,40.0,8.12
21504,lanturn,mamoswine,1.0,1.0,78.0,22.0,8.52
21505,lanturn,quagsire,0.0,1.0,67.0,33.0,9.39
21506,lanturn,nidoking,1.0,1.0,51.0,49.0,7.77
21507,lanturn,nidoqueen,1.0,1.0,66.0,34.0,8.74
21508,lanturn,onix,2.0,1.0,73.0,27.0,6.67
21509,lanturn,snorlax,0.0,0.0,42.0,58.0,20.86
21510,lanturn,sandslash,1.0,1.0,97.0,3.0,6.43
21511,lanturn,steelix,1.0,1.0,80.0,20.0,8.58
21512,lanturn,torterra,0.0,1.0,36.0,64.0,9.62
21513,lanturn,dugtrio,1.0,1.0,95.0,5.0,4.73
21514,lanturn,alolan dugtrio,1.0,1.0,97.0,3.0,4.61
21515,lanturn,tyranitar,1.0,0.0,58.0,42.0,10.26
21516,lanturn,blaziken,1.0,0.0,83.0,17.0,7.77
21517,lanturn,breloom,-1.0,1.0,20.0,80.0,8.24
21518,lanturn,toxicroak,0.0,0.0,53.0,47.0,8.35
21519,lanturn,machamp,0.0,0.0,52.0,48.0,8.18
21520,lanturn,heracross,0.0,0.0,24.0,76.0,7.92
21521,lanturn,infernape,1.0,0.0,83.0,17.0,7.51
21522,lanturn,poliwrath,1.0,0.0,79.0,21.0,9.26
21523,lanturn,hitmonchan,0.0,0.0,72.0,28.0,6.92
21524,lanturn,pelipper,2.0,-1.0,100.0,0.0,5.68
21525,lanturn,mantine,2.0,-1.0,97.0,3.0,11.97
21526,lanturn,slowbro,1.0,0.0,97.0,3.0,8.25
21527,lanturn,walrein,1.0,-1.0,95.0,5.0,11.53
21528,empoleon,skarmory,0.0,-1.0,99.0,1.0,7.65
21529,empoleon,vespiquen,0.0,-1.0,100.0,0.0,9.8
21530,empoleon,farfetch'd,0.0,-1.0,100.0,0.0,5.98
21531,empoleon,dodrio,0.0,-1.0,97.0,3.0,6.65
21532,empoleon,staraptor,0.0,-1.0,75.0,25.0,9.05
21533,empoleon,swellow,0.0,-1.0,89.0,11.0,13.29
21534,empoleon,hitmontop,0.0,1.0,42.0,58.0,5.5
21535,empoleon,noctowl,0.0,-1.0,96.0,4.0,14.14
21536,empoleon,crobat,0.0,-1.0,44.0,56.0,12.96
21537,empoleon,fearow,0.0,-1.0,99.0,1.0,7.41
21538,empoleon,pidgeot,0.0,-1.0,99.0,1.0,9.29
21539,empoleon,feraligatr,-1.0,-1.0,79.0,21.0,11.37
21540,empoleon,kabutops,0.0,-1.0,75.0,25.0,6.57
21541,empoleon,dewgong,0.0,-1.0,100.0,0.0,12.92
21542,empoleon,seaking,-1.0,-1.0,66.0,34.0,12.5
21543,empoleon,huntail,-1.0,-1.0,99.0,1.0,7.83
21544,empoleon,kingdra,-1.0,-1.0,16.0,84.0,10.8
21545,empoleon,lapras,0.0,-1.0,76.0,24.0,17.54
21546,empoleon,lumineon,-1.0,-1.0,100.0,0.0,12.2
21547,empoleon,milotic,-1.0,-1.0,75.0,25.0,19.77
21548,empoleon,chatot,0.0,-1.0,100.0,0.0,8.6
21549,empoleon,slowking,-1.0,-1.0,79.0,21.0,17.05
21550,empoleon,gorebyss,-1.0,-1.0,98.0,2.0,7.82
21551,empoleon,politoed,-1.0,-1.0,77.0,23.0,18.41
21552,empoleon,lucario,0.0,1.0,19.0,81.0,5.87
21553,empoleon,abomasnow,1.0,0.0,87.0,13.0,8.28
21554,empoleon,weavile,1.0,0.0,17.0,83.0,6.45
21555,empoleon,alolan sandslash,0.0,-2.0,100.0,0.0,7.71
21556,empoleon,cursola,0.0,0.0,80.0,20.0,6.88
21557,empoleon,gengar,0.0,0.0,73.0,27.0,6.99
21558,empoleon,drifblim,0.0,0.0,77.0,23.0,11.93
21559,empoleon,mismagius,0.0,0.0,78.0,22.0,8.46
21560,empoleon,froslass,1.0,0.0,96.0,4.0,7.12
21561,empoleon,shedinja,0.0,0.0,100.0,0.0,1.89
21562,empoleon,dusknoir,0.0,0.0,50.0,50.0,10.78
21563,empoleon,exploud,0.0,-1.0,98.0,2.0,10.76
21564,empoleon,camerupt,2.0,1.0,93.0,7.0,5.51
21565,empoleon,torkoal,1.0,0.0,100.0,0.0,6.12
21566,empoleon,exeggutor,0.0,0.0,54.0,46.0,12.34
21567,empoleon,alolan exeggutor,0.0,0.0,93.0,7.0,10.49
21568,empoleon,marowak,1.0,1.0,74.0,26.0,5.47
21569,empoleon,alolan marowak,1.0,0.0,97.0,3.0,5.35
21570,empoleon,luvdisc,-1.0,-1.0,100.0,0.0,6.68
21571,empoleon,clefable,1.0,-1.0,99.0,1.0,10.25
21572,empoleon,gallade,0.0,1.0,12.0,88.0,5.8
21573,empoleon,galarian rapidash,1.0,-1.0,98.0,2.0,6.96
21574,empoleon,swalot,0.0,-1.0,96.0,4.0,11.99
21575,empoleon,weezing,0.0,-1.0,100.0,0.0,7.12
21576,empoleon,arbok,0.0,-1.0,99.0,1.0,7.41
21577,empoleon,raticate,0.0,-1.0,99.0,1.0,6.57
21578,empoleon,alolan raticate,0.0,0.0,93.0,7.0,9.15
21579,empoleon,stantler,0.0,-1.0,100.0,0.0,7.72
21580,empoleon,rampardos,1.0,-1.0,54.0,46.0,7.12
21581,empoleon,lickilicky,0.0,-1.0,94.0,6.0,15.19
21582,empoleon,rapidash,1.0,0.0,88.0,12.0,6.48
21583,empoleon,wigglytuff,1.0,-1.0,100.0,0.0,10.64
21584,empoleon,muk,0.0,-1.0,93.0,7.0,13.39
21585,empoleon,sunflora,0.0,0.0,89.0,11.0,9.23
21586,empoleon,sudowoodo,1.0,-1.0,100.0,0.0,6.22
21587,empoleon,tauros,0.0,-1.0,94.0,6.0,8.28
21588,empoleon,drapion,0.0,0.0,93.0,7.0,8.03
21589,empoleon,obstagoon,0.0,0.0,51.0,49.0,10.35
21590,empoleon,ambipom,0.0,-1.0,59.0,41.0,13.03
21591,empoleon,scizor,0.0,-1.0,52.0,48.0,7.54
21592,empoleon,beedrill,0.0,-1.0,92.0,8.0,7.46
21593,empoleon,scyther,0.0,-1.0,20.0,80.0,8.86
21594,empoleon,dunsparce,0.0,-1.0,99.0,1.0,10.01
21595,empoleon,masquerain,0.0,-1.0,99.0,1.0,8.59
21596,empoleon,mothim,0.0,-1.0,99.0,1.0,7.87
21597,empoleon,garchomp,0.0,1.0,4.0,96.0,6.3
21598,empoleon,dragonite,0.0,-1.0,13.0,87.0,9.87
21599,empoleon,salamence,0.0,-1.0,25.0,75.0,9.61
21600,empoleon,flygon,0.0,1.0,15.0,85.0,8.85
21601,empoleon,delcatty,0.0,-1.0,100.0,0.0,7.84
21602,empoleon,furret,0.0,-1.0,93.0,7.0,14.17
21603,empoleon,linoone,0.0,-1.0,92.0,8.0,15.08
21604,empoleon,zangoose,0.0,-1.0,87.0,13.0,7.49
21605,empoleon,persian,0.0,-1.0,64.0,36.0,11.06
21606,empoleon,alolan persian,0.0,0.0,67.0,33.0,11.55
21607,empoleon,cherrim,0.0,0.0,99.0,1.0,7.95
21608,empoleon,beautifly,0.0,-1.0,100.0,0.0,6.94
21609,empoleon,bellossom,0.0,0.0,93.0,7.0,10.09
21610,empoleon,ludicolo,-1.0,0.0,51.0,49.0,14.79
21611,empoleon,butterfree,0.0,-1.0,100.0,0.0,7.46
21612,empoleon,vileplume,0.0,0.0,85.0,15.0,8.81
21613,empoleon,tropius,0.0,0.0,88.0,12.0,12.36
21614,empoleon,rhyperior,2.0,1.0,38.0,62.0,6.52
21615,empoleon,bastiodon,1.0,-1.0,100.0,0.0,6.54
21616,empoleon,cloyster,0.0,-1.0,100.0,0.0,5.26
21617,empoleon,miltank,0.0,-1.0,100.0,0.0,10.04
21618,empoleon,forretress,0.0,-1.0,100.0,0.0,8.94
21619,empoleon,probopass,1.0,-1.0,100.0,0.0,8.02
21620,empoleon,golduck,-1.0,-1.0,100.0,0.0,11.0
21621,empoleon,azumarill,0.0,-1.0,100.0,0.0,11.98
21622,empoleon,whiscash,0.0,1.0,41.0,59.0,8.35
21623,empoleon,bibarel,-1.0,-1.0,98.0,2.0,11.12
21624,empoleon,swampert,0.0,1.0,10.0,90.0,7.39
21625,empoleon,gyarados,-1.0,-1.0,0.0,100.0,8.44
21626,empoleon,floatzel,-1.0,-1.0,80.0,20.0,11.3
21627,empoleon,qwilfish,-1.0,-1.0,99.0,1.0,9.41
21628,empoleon,relicanth,0.0,-1.0,100.0,0.0,10.55
21629,empoleon,cacturne,0.0,0.0,44.0,56.0,6.72
21630,empoleon,victreebel,0.0,0.0,53.0,47.0,7.63
21631,empoleon,sceptile,0.0,0.0,27.0,73.0,8.81
21632,empoleon,sirfetch_d,0.0,1.0,11.0,89.0,5.23
21633,empoleon,shiftry,0.0,0.0,58.0,42.0,8.74
21634,empoleon,carnivine,0.0,0.0,79.0,21.0,6.87
21635,empoleon,arcanine,1.0,0.0,52.0,48.0,7.46
21636,empoleon,houndoom,1.0,0.0,91.0,9.0,7.03
21637,empoleon,charizard,1.0,0.0,92.0,8.0,7.2
21638,empoleon,ninetales,1.0,0.0,96.0,4.0,7.56
21639,empoleon,magmortar,1.0,0.0,49.0,51.0,7.71
21640,empoleon,castform,0.0,-1.0,100.0,0.0,6.84
21641,empoleon,typhlosion,1.0,0.0,84.0,16.0,7.64
21642,empoleon,magcargo,2.0,0.0,100.0,0.0,4.22
21643,empoleon,glalie,1.0,-1.0,100.0,0.0,7.54
21644,empoleon,absol,0.0,0.0,17.0,83.0,6.61
21645,empoleon,banette,0.0,0.0,81.0,19.0,6.89
21646,empoleon,mightyena,0.0,0.0,90.0,10.0,7.8
21647,empoleon,granbull,1.0,-1.0,96.0,4.0,6.66
21648,empoleon,luxray,0.0,1.0,20.0,80.0,6.22
21649,empoleon,skuntank,0.0,0.0,82.0,18.0,10.5
21650,empoleon,mawile,0.0,-1.0,100.0,0.0,7.28
21651,empoleon,leafeon,0.0,0.0,66.0,34.0,7.08
21652,empoleon,aerodactyl,1.0,-1.0,42.0,58.0,10.56
21653,empoleon,flareon,1.0,0.0,53.0,47.0,6.77
21654,empoleon,seviper,0.0,-1.0,99.0,1.0,7.59
21655,empoleon,sharpedo,-1.0,0.0,31.0,69.0,7.83
21656,empoleon,sableye,0.0,0.0,85.0,15.0,5.65
21657,empoleon,perrserker,0.0,-1.0,94.0,6.0,7.07
21658,empoleon,primeape,0.0,1.0,57.0,43.0,6.69
21659,empoleon,spinda,0.0,-1.0,100.0,0.0,8.36
21660,empoleon,hariyama,0.0,1.0,3.0,97.0,7.57
21661,empoleon,slaking,0.0,-1.0,0.0,100.0,13.38
21662,empoleon,gastrodon,0.0,1.0,60.0,40.0,10.0
21663,empoleon,octillery,-1.0,-1.0,72.0,28.0,8.94
21664,empoleon,hitmonlee,0.0,1.0,75.0,25.0,5.97
21665,empoleon,lopunny,0.0,-1.0,97.0,3.0,11.07
21666,empoleon,crawdaunt,-1.0,0.0,52.0,48.0,7.7
21667,empoleon,kingler,-1.0,-1.0,75.0,25.0,7.79
21668,empoleon,armaldo,1.0,-1.0,98.0,2.0,7.22
21669,empoleon,wormadam_grass,0.0,0.0,97.0,3.0,8.67
21670,empoleon,kricketune,0.0,-1.0,90.0,10.0,7.22
21671,empoleon,ariados,0.0,-1.0,100.0,0.0,7.24
21672,empoleon,ninjask,0.0,-1.0,80.0,20.0,13.6
21673,empoleon,parasect,0.0,0.0,98.0,2.0,6.98
21674,empoleon,pinsir,0.0,-1.0,82.0,18.0,7.44
21675,empoleon,gliscor,1.0,1.0,38.0,62.0,6.1
21676,empoleon,yanmega,0.0,-1.0,75.0,25.0,13.83
21677,empoleon,omastar,0.0,-1.0,99.0,1.0,6.88
21678,empoleon,tangrowth,0.0,0.0,74.0,26.0,9.42
21679,empoleon,cradily,1.0,0.0,97.0,3.0,8.77
21680,empoleon,venomoth,0.0,-1.0,100.0,0.0,8.18
21681,empoleon,alakazam,0.0,-1.0,86.0,14.0,7.48
21682,empoleon,bronzong,0.0,-1.0,100.0,0.0,10.58
21683,empoleon,chimecho,0.0,-1.0,100.0,0.0,9.22
21684,empoleon,gardevoir,1.0,-1.0,91.0,9.0,7.59
21685,empoleon,hypno,0.0,-1.0,99.0,1.0,12.71
21686,empoleon,claydol,1.0,1.0,84.0,16.0,7.84
21687,empoleon,jynx,1.0,-1.0,95.0,5.0,7.31
21688,empoleon,lunatone,1.0,-1.0,100.0,0.0,9.36
21689,empoleon,starmie,-1.0,-1.0,98.0,2.0,10.66
21690,empoleon,xatu,0.0,-1.0,100.0,0.0,7.3
21691,empoleon,medicham,0.0,1.0,55.0,45.0,6.25
21692,empoleon,galarian slowbro,0.0,-1.0,98.0,2.0,9.3
21693,empoleon,girafarig,0.0,-1.0,100.0,0.0,7.46
21694,empoleon,grumpig,0.0,-1.0,100.0,0.0,11.56
21695,empoleon,metagross,0.0,-1.0,45.0,55.0,9.25
21696,empoleon,volbeat,0.0,-1.0,100.0,0.0,8.36
21697,empoleon,solrock,1.0,-1.0,99.0,1.0,8.33
21698,empoleon,vaporeon,-1.0,-1.0,18.0,82.0,15.0
21699,empoleon,shuckle,1.0,-1.0,0.0,35.0,38.3
21700,empoleon,glaceon,1.0,-1.0,79.0,21.0,7.75
21701,empoleon,espeon,0.0,-1.0,76.0,24.0,8.56
21702,empoleon,umbreon,0.0,0.0,22.0,78.0,17.84
21703,empoleon,sylveon,1.0,-1.0,89.0,11.0,10.45
21704,empoleon,jolteon,0.0,1.0,6.0,94.0,7.64
21705,empoleon,aggron,1.0,-1.0,99.0,1.0,6.15
21706,empoleon,alolan muk,0.0,0.0,65.0,35.0,12.21
21707,empoleon,donphan,1.0,1.0,10.0,90.0,5.4
21708,empoleon,golem,2.0,1.0,90.0,10.0,5.22
21709,empoleon,alolan golem,1.0,1.0,69.0,31.0,5.75
21710,empoleon,hippowdon,1.0,1.0,42.0,58.0,7.2
21711,empoleon,mamoswine,1.0,1.0,66.0,34.0,7.74
21712,empoleon,quagsire,0.0,1.0,78.0,22.0,8.52
21713,empoleon,nidoking,1.0,1.0,60.0,40.0,6.78
21714,empoleon,nidoqueen,1.0,1.0,62.0,38.0,8.0
21715,empoleon,onix,2.0,1.0,60.0,40.0,5.98
21716,empoleon,snorlax,0.0,-1.0,73.0,27.0,18.59
21717,empoleon,sandslash,1.0,1.0,78.0,22.0,6.38
21718,empoleon,steelix,1.0,1.0,74.0,26.0,8.06
21719,empoleon,torterra,0.0,1.0,30.0,70.0,8.36
21720,empoleon,dugtrio,1.0,1.0,93.0,7.0,4.49
21721,empoleon,alolan dugtrio,1.0,1.0,100.0,0.0,4.0
21722,empoleon,tyranitar,1.0,0.0,22.0,78.0,6.68
21723,empoleon,blaziken,1.0,1.0,37.0,63.0,5.85
21724,empoleon,breloom,0.0,1.0,28.0,72.0,5.74
21725,empoleon,toxicroak,0.0,1.0,26.0,74.0,6.6
21726,empoleon,machamp,0.0,1.0,4.0,96.0,5.36
21727,empoleon,heracross,0.0,1.0,3.0,97.0,5.31
21728,empoleon,infernape,1.0,1.0,59.0,41.0,6.03
21729,empoleon,poliwrath,-1.0,1.0,4.0,96.0,8.92
21730,empoleon,hitmonchan,0.0,1.0,29.0,71.0,4.95
21731,empoleon,pelipper,-1.0,-1.0,100.0,0.0,9.58
21732,empoleon,mantine,-1.0,-1.0,82.0,18.0,21.44
21733,empoleon,slowbro,-1.0,-1.0,100.0,0.0,12.18
21734,empoleon,walrein,0.0,-1.0,78.0,22.0,13.28
21735,empoleon,lanturn,-1.0,1.0,10.0,90.0,11.04
21736,tentacruel,skarmory,0.0,0.0,31.0,69.0,7.43
21737,tentacruel,vespiquen,0.0,0.0,21.0,79.0,10.57
21738,tentacruel,farfetch'd,0.0,0.0,78.0,22.0,6.62
21739,tentacruel,dodrio,0.0,0.0,32.0,68.0,6.56
21740,tentacruel,staraptor,0.0,0.0,11.0,89.0,7.59
21741,tentacruel,swellow,0.0,0.0,14.0,86.0,9.08
21742,tentacruel,hitmontop,0.0,0.0,56.0,44.0,7.08
21743,tentacruel,noctowl,0.0,0.0,32.0,68.0,10.96
21744,tentacruel,crobat,0.0,0.0,0.0,100.0,7.04
21745,tentacruel,fearow,0.0,0.0,52.0,48.0,7.71
21746,tentacruel,pidgeot,0.0,0.0,11.0,89.0,7.75
21747,tentacruel,feraligatr,0.0,0.0,17.0,83.0,8.17
21748,tentacruel,kabutops,0.0,0.0,47.0,53.0,6.93
21749,tentacruel,dewgong,0.0,-1.0,47.0,53.0,14.77
21750,tentacruel,seaking,0.0,0.0,23.0,77.0,8.35
21751,tentacruel,huntail,0.0,0.0,41.0,59.0,7.43
21752,tentacruel,kingdra,0.0,0.0,13.0,87.0,8.79
21753,tentacruel,lapras,0.0,-1.0,29.0,71.0,16.03
21754,tentacruel,lumineon,0.0,0.0,45.0,55.0,10.51
21755,tentacruel,milotic,0.0,0.0,32.0,68.0,11.74
21756,tentacruel,chatot,0.0,0.0,74.0,26.0,8.82
21757,tentacruel,slowking,0.0,1.0,19.0,81.0,10.07
21758,tentacruel,gorebyss,0.0,0.0,68.0,32.0,7.74
21759,tentacruel,politoed,0.0,0.0,24.0,76.0,10.98
21760,tentacruel,lucario,0.0,-1.0,27.0,73.0,7.99
21761,tentacruel,abomasnow,1.0,0.0,29.0,71.0,8.49
21762,tentacruel,weavile,0.0,0.0,2.0,98.0,6.36
21763,tentacruel,alolan sandslash,0.0,-1.0,58.0,42.0,9.32
21764,tentacruel,cursola,0.0,0.0,71.0,29.0,8.03
21765,tentacruel,gengar,0.0,0.0,54.0,46.0,8.2
21766,tentacruel,drifblim,0.0,0.0,27.0,73.0,10.75
21767,tentacruel,mismagius,0.0,0.0,77.0,23.0,10.05
21768,tentacruel,froslass,0.0,0.0,64.0,36.0,10.86
21769,tentacruel,shedinja,0.0,0.0,100.0,0.0,2.0
21770,tentacruel,dusknoir,0.0,0.0,2.0,98.0,9.18
21771,tentacruel,exploud,0.0,0.0,21.0,79.0,10.19
21772,tentacruel,camerupt,2.0,1.0,43.0,57.0,6.73
21773,tentacruel,torkoal,1.0,0.0,69.0,31.0,7.51
21774,tentacruel,exeggutor,1.0,1.0,51.0,49.0,10.17
21775,tentacruel,alolan exeggutor,1.0,0.0,73.0,27.0,11.33
21776,tentacruel,marowak,1.0,1.0,54.0,46.0,6.84
21777,tentacruel,alolan marowak,1.0,0.0,69.0,31.0,7.09
21778,tentacruel,luvdisc,0.0,0.0,95.0,5.0,6.0
21779,tentacruel,clefable,1.0,0.0,53.0,47.0,10.75
21780,tentacruel,gallade,0.0,1.0,18.0,82.0,6.26
21781,tentacruel,galarian rapidash,1.0,0.0,28.0,72.0,6.02
21782,tentacruel,swalot,0.0,0.0,12.0,88.0,11.0
21783,tentacruel,weezing,0.0,0.0,58.0,42.0,8.42
21784,tentacruel,arbok,0.0,0.0,51.0,49.0,7.61
21785,tentacruel,raticate,0.0,0.0,61.0,39.0,7.89
21786,tentacruel,alolan raticate,0.0,0.0,53.0,47.0,10.09
21787,tentacruel,stantler,0.0,0.0,63.0,37.0,8.13
21788,tentacruel,rampardos,1.0,0.0,30.0,70.0,7.56
21789,tentacruel,lickilicky,0.0,0.0,2.0,98.0,10.92
21790,tentacruel,rapidash,1.0,0.0,24.0,76.0,6.12
21791,tentacruel,wigglytuff,1.0,0.0,30.0,70.0,11.62
21792,tentacruel,muk,0.0,0.0,17.0,83.0,10.49
21793,tentacruel,sunflora,1.0,0.0,65.0,35.0,8.61
21794,tentacruel,sudowoodo,1.0,0.0,53.0,47.0,6.97
21795,tentacruel,tauros,0.0,0.0,8.0,92.0,6.24
21796,tentacruel,drapion,0.0,0.0,35.0,65.0,8.65
21797,tentacruel,obstagoon,0.0,0.0,7.0,93.0,9.25
21798,tentacruel,ambipom,0.0,0.0,1.0,99.0,7.29
21799,tentacruel,scizor,0.0,-1.0,38.0,62.0,9.22
21800,tentacruel,beedrill,0.0,-1.0,85.0,15.0,7.85
21801,tentacruel,scyther,0.0,0.0,0.0,100.0,6.2
21802,tentacruel,dunsparce,0.0,0.0,44.0,56.0,11.16
21803,tentacruel,masquerain,0.0,0.0,70.0,30.0,9.44
21804,tentacruel,mothim,0.0,0.0,45.0,55.0,7.71
21805,tentacruel,garchomp,0.0,1.0,1.0,99.0,6.38
21806,tentacruel,dragonite,0.0,0.0,1.0,99.0,8.09
21807,tentacruel,salamence,0.0,0.0,0.0,100.0,7.54
21808,tentacruel,flygon,0.0,1.0,3.0,97.0,7.49
21809,tentacruel,delcatty,0.0,0.0,68.0,32.0,8.14
21810,tentacruel,furret,0.0,0.0,32.0,68.0,11.16
21811,tentacruel,linoone,0.0,0.0,15.0,85.0,10.53
21812,tentacruel,zangoose,0.0,0.0,37.0,63.0,7.29
21813,tentacruel,persian,0.0,0.0,11.0,89.0,6.75
21814,tentacruel,alolan persian,0.0,0.0,24.0,76.0,8.84
21815,tentacruel,cherrim,1.0,0.0,77.0,23.0,7.99
21816,tentacruel,beautifly,0.0,0.0,83.0,17.0,7.71
21817,tentacruel,bellossom,1.0,0.0,42.0,58.0,9.48
21818,tentacruel,ludicolo,1.0,0.0,64.0,36.0,9.42
21819,tentacruel,butterfree,0.0,0.0,89.0,11.0,8.03
21820,tentacruel,vileplume,0.0,0.0,27.0,73.0,10.33
21821,tentacruel,tropius,1.0,0.0,45.0,55.0,11.11
21822,tentacruel,rhyperior,2.0,1.0,13.0,87.0,6.71
21823,tentacruel,bastiodon,1.0,0.0,77.0,23.0,9.27
21824,tentacruel,cloyster,0.0,-1.0,86.0,14.0,6.78
21825,tentacruel,miltank,0.0,0.0,30.0,70.0,10.42
21826,tentacruel,forretress,0.0,-1.0,67.0,33.0,12.13
21827,tentacruel,probopass,1.0,0.0,62.0,38.0,11.52
21828,tentacruel,golduck,0.0,0.0,56.0,44.0,8.68
21829,tentacruel,azumarill,1.0,-1.0,72.0,28.0,12.8
21830,tentacruel,whiscash,0.0,1.0,10.0,90.0,8.7
21831,tentacruel,bibarel,0.0,0.0,47.0,53.0,8.77
21832,tentacruel,swampert,0.0,1.0,0.0,100.0,7.1
21833,tentacruel,gyarados,0.0,0.0,1.0,99.0,7.93
21834,tentacruel,floatzel,0.0,0.0,10.0,90.0,7.2
21835,tentacruel,qwilfish,-1.0,-1.0,79.0,21.0,9.59
21836,tentacruel,relicanth,0.0,0.0,20.0,80.0,9.42
21837,tentacruel,cacturne,1.0,0.0,54.0,46.0,6.62
21838,tentacruel,victreebel,0.0,0.0,25.0,75.0,8.29
21839,tentacruel,sceptile,1.0,0.0,10.0,90.0,6.54
21840,tentacruel,sirfetch_d,0.0,0.0,21.0,79.0,7.63
21841,tentacruel,shiftry,1.0,0.0,57.0,43.0,7.49
21842,tentacruel,carnivine,1.0,0.0,65.0,35.0,7.43
21843,tentacruel,arcanine,1.0,0.0,22.0,78.0,7.8
21844,tentacruel,houndoom,1.0,0.0,62.0,38.0,7.81
21845,tentacruel,charizard,1.0,0.0,62.0,38.0,8.92
21846,tentacruel,ninetales,1.0,0.0,76.0,24.0,7.78
21847,tentacruel,magmortar,1.0,0.0,50.0,50.0,7.86
21848,tentacruel,castform,0.0,0.0,76.0,24.0,8.02
21849,tentacruel,typhlosion,1.0,0.0,59.0,41.0,8.85
21850,tentacruel,magcargo,2.0,0.0,94.0,6.0,6.24
21851,tentacruel,glalie,0.0,0.0,34.0,66.0,9.14
21852,tentacruel,absol,0.0,0.0,9.0,91.0,6.88
21853,tentacruel,banette,0.0,0.0,49.0,51.0,6.87
21854,tentacruel,mightyena,0.0,0.0,61.0,39.0,8.29
21855,tentacruel,granbull,1.0,0.0,33.0,67.0,7.55
21856,tentacruel,luxray,0.0,1.0,11.0,89.0,6.67
21857,tentacruel,skuntank,0.0,0.0,25.0,75.0,10.07
21858,tentacruel,mawile,0.0,-1.0,80.0,20.0,7.78
21859,tentacruel,leafeon,1.0,0.0,47.0,53.0,6.54
21860,tentacruel,aerodactyl,1.0,0.0,6.0,94.0,7.24
21861,tentacruel,flareon,1.0,0.0,53.0,47.0,6.77
21862,tentacruel,seviper,0.0,0.0,47.0,53.0,8.05
21863,tentacruel,sharpedo,0.0,0.0,50.0,50.0,6.72
21864,tentacruel,sableye,0.0,0.0,58.0,42.0,6.64
21865,tentacruel,perrserker,0.0,0.0,39.0,61.0,7.43
21866,tentacruel,primeape,0.0,0.0,41.0,59.0,6.96
21867,tentacruel,spinda,0.0,0.0,57.0,43.0,9.09
21868,tentacruel,hariyama,0.0,0.0,1.0,99.0,8.13
21869,tentacruel,slaking,0.0,0.0,8.0,92.0,16.14
21870,tentacruel,gastrodon,0.0,1.0,7.0,93.0,8.67
21871,tentacruel,octillery,0.0,0.0,24.0,76.0,8.12
21872,tentacruel,hitmonlee,0.0,0.0,69.0,31.0,7.27
21873,tentacruel,lopunny,0.0,0.0,38.0,62.0,10.05
21874,tentacruel,crawdaunt,0.0,0.0,54.0,46.0,6.88
21875,tentacruel,kingler,0.0,0.0,59.0,41.0,6.35
21876,tentacruel,armaldo,1.0,0.0,45.0,55.0,7.27
21877,tentacruel,wormadam_grass,1.0,0.0,75.0,25.0,8.43
21878,tentacruel,kricketune,0.0,0.0,60.0,40.0,7.62
21879,tentacruel,ariados,0.0,-1.0,72.0,28.0,10.08
21880,tentacruel,ninjask,0.0,0.0,18.0,82.0,9.24
21881,tentacruel,parasect,1.0,0.0,67.0,33.0,7.19
21882,tentacruel,pinsir,0.0,0.0,33.0,67.0,7.49
21883,tentacruel,gliscor,1.0,1.0,22.0,78.0,6.66
21884,tentacruel,yanmega,0.0,0.0,14.0,86.0,9.06
21885,tentacruel,omastar,0.0,0.0,69.0,31.0,9.01
21886,tentacruel,tangrowth,1.0,0.0,39.0,61.0,8.13
21887,tentacruel,cradily,0.0,0.0,9.0,91.0,10.89
21888,tentacruel,venomoth,0.0,-1.0,86.0,14.0,9.7
21889,tentacruel,alakazam,0.0,0.0,66.0,34.0,7.42
21890,tentacruel,bronzong,0.0,1.0,11.0,89.0,11.17
21891,tentacruel,chimecho,0.0,1.0,49.0,51.0,10.51
21892,tentacruel,gardevoir,1.0,1.0,52.0,48.0,7.26
21893,tentacruel,hypno,0.0,1.0,35.0,65.0,9.35
21894,tentacruel,claydol,1.0,1.0,54.0,46.0,8.44
21895,tentacruel,jynx,0.0,1.0,43.0,57.0,7.33
21896,tentacruel,lunatone,1.0,1.0,54.0,46.0,9.74
21897,tentacruel,starmie,0.0,1.0,24.0,76.0,8.1
21898,tentacruel,xatu,0.0,1.0,55.0,45.0,7.81
21899,tentacruel,medicham,0.0,1.0,40.0,60.0,7.2
21900,tentacruel,galarian slowbro,0.0,1.0,5.0,95.0,7.73
21901,tentacruel,girafarig,0.0,1.0,44.0,56.0,7.66
21902,tentacruel,grumpig,0.0,1.0,59.0,41.0,9.93
21903,tentacruel,metagross,0.0,1.0,0.0,100.0,6.76
21904,tentacruel,volbeat,0.0,0.0,62.0,38.0,9.64
21905,tentacruel,solrock,1.0,1.0,24.0,76.0,7.1
21906,tentacruel,vaporeon,0.0,0.0,20.0,80.0,12.62
21907,tentacruel,shuckle,1.0,0.0,0.0,95.0,22.94
21908,tentacruel,glaceon,0.0,0.0,15.0,85.0,9.39
21909,tentacruel,espeon,0.0,1.0,12.0,88.0,6.48
